index,name,score,dtm,text,app_name
17243,御兔,2 顆星,2022年9月3日,轉帳 後 要 截圖 ， 可以 把 轉出 帳號秀 出來 嗎 ？ 不然 要 自己 打字 上去 ， 好麻煩 。,永豐行動銀行
28898,黃睿澄,2 顆星,2023年8月23日,轉換 的 有 夠爛 = = 原 花旗 銀行 帳戶 不 給 註 冊 ， 也 不能 登錄 ， 說 電話 不能 認證 ， 還要 跑 臨櫃 。 。,DBS digibank TW 星展行動銀行
23061,wa H,1 顆星,2022年10月26日,比舊 版 還難用 ！ 跑得慢 還多 了 一些 有 的 沒 的 步驟 … 完全 沒 優點 耶 ， 還 不如 換回 舊版 ！,凱基銀行
31382,陳美如,1 顆星,2021年10月16日,更新 也 等 太久 了 pouting face pouting face pouting face,臺灣銀行-網路銀行隨身版
8267,曉梵老師,2 顆星,2022年3月12日,一直 要 更新 ， 又 無法 更新 ， 很麻煩,中國信託行動銀行 Home Bank
2412,鄭燕蓮,1 顆星,2022年9月18日,/ 改版 後 ， 功能 和 e 櫃台 比差 很多 ， 很 糟糕 ， 更 非常 難用 ， 請 改善 。,國泰世華網路銀行CUBE
18046,pika pika,3 顆星,2024年1月17日,更新 後 就 登不進 去 了 ， 而且 還 一直 跳出 視窗 叫 我 更新 ...,華南銀行+
17841,Bell Chen,5 顆星,2024年4月4日,問題 有 改善 了 ！ 改 回 五星 好評 ， 謝謝,華南銀行+
2429,Quentin Tsai,5 顆星,2022年9月14日,方便 快速 ， 換匯 最 優惠,國泰世華網路銀行CUBE
25062,許文耀,1 顆星,2023年9月1日,還 不如 不 改版 ， 改了 更新 完 直接 開 不了 是 哪招 ， 我 急 著 轉帳 欸 -.- 裡面 設計 的 怎樣 我 不管 ， 但 至少 能 讓 大眾 都 很 順利 的 開啟 吧 -.-,Richart
24900,陳愉淵,1 顆星,2023年11月19日,假日 是 可以 不用 上班 的 喔,Richart
30242,Liyu Chia,5 顆星,2023年5月26日,一個 月 要 消費 次 才 有 .% 活儲 利率 不要 被 騙 了,樂天國際商業銀行
31108,盧政陽,2 顆星,2022年6月6日,介面 混亂,臺灣銀行-網路銀行隨身版
21882,米米蟲,1 顆星,2023年6月13日,用 的 很 火大 明明 存 摺 寫 下載 專區 但是 不能 下載 而且 為 什麼 我 有 兩個 帳號 ？ 哪個 是 真的 ？ 找 一個 功能 找 很 久,合作金庫銀行
10767,T,1 顆星,2023年7月15日,app 已 更新 到 最新版 ， 但 還是 一直 顯示 要 更新 無法 使用 face with rolling eyes,富邦行動銀行
29665,20 86,5 顆星,2022年9月27日,. 邀請碼 ： nxwcn ， 可以 拿到 點等 於 元 ， 可 直接 設定 抵扣 付款 . % 消費 高 回饋 . .% （ 萬內 ） 高利 活存 推薦 使用,將來銀行 NEXT BANK
20180,黃阿柔柔,5 顆星,2023年6月1日,good,玉山行動銀行
14463,Liang Michelle,1 顆星,2022年11月6日,原本 可以 正常 使用 但近 兩個 月 完全 沒辦法 打開 app,元大銀行 Yuanta Commercial Bank
4761,惠惠,1 顆星,2023年11月25日,手續費 太高,中國信託行動銀行 Home Bank
710,林宗億,5 顆星,2023年10月3日,請 問解 定存 該 如何 操作,國泰世華網路銀行CUBE
19885,廖清筆（小比 筆）,3 顆星,2023年8月5日,app 的 功能 太 多 使得 功能 很難 找 每次 用 都 會 找 功能 找到 迷路,玉山行動銀行
22985,Drinking Chang,1 顆星,2022年11月6日,速度慢 ， 一直 當機 ， 更新 後 設 定都 不見 ， 難用 ， 不順手 ， 很 糟糕 的 使用 體驗 ， 超級爛 ， 緊急要 轉帳 ， 收不到 opt 簡訊 ， 無法轉 ， 爛,凱基銀行
6657,柯旭東,5 顆星,2022年8月26日,介面 可愛且 人性化 ， 操作 好 上 手 ~,中國信託行動銀行 Home Bank
8251,楊涼,2 顆星,2022年3月12日,因多會 忘 記密碼,中國信託行動銀行 Home Bank
13648,Pink liu,5 顆星,2022年4月23日,滿好 用 的 有 網銀 就是 方便,兆豐銀行
18380,詹昌旌,1 顆星,2023年8月28日,要 嘛 登不進 去 要 嘛 登進 去 跑 不動,華南銀行+
9038,Shen Yang,1 顆星,2022年1月8日,在 搞 什麼 怎麼 不能 更新 了 ？,中國信託行動銀行 Home Bank
29071,Jerry Huang,5 顆星,2022年7月27日,well done,DBS digibank TW 星展行動銀行
25707,Mu Fei Hong,5 顆星,2022年11月17日,功能 很多,Richart
24267,張名琥,5 顆星,2022年1月12日,讚,台新銀行行動銀行
6018,廖宇民,5 顆星,2023年1月1日,超級 便利,中國信託行動銀行 Home Bank
16748,李彩月,5 顆星,2023年6月28日,非常 方便 且 網頁 介面 清楚,永豐行動銀行
18069,亦賢,5 顆星,2024年1月15日,不錯,華南銀行+
13231,林峻霆,4 顆星,2021年11月4日,簡單 明 瞭 ， 不會 太 複 雜 。,富邦行動銀行
23151,魚哥,1 顆星,2022年10月17日,一直 轉 圈圈,凱基銀行
16603,季春錢,5 顆星,2023年9月6日,方便 好用,永豐行動銀行
21226,鄧昱琦,5 顆星,2022年2月23日,真的 方便 又 好 用,玉山行動銀行
24133,William Lee,1 顆星,2022年1月25日,"原本 指紋 辨識 登入 用 的 好好 的 更新 完 完全 沒辦 法用 指紋 辨識 只要 成功 就會 挑掉 這個 問題 已經 , 個 月 了 以為 內部 更新 完 就 沒事 結果 一樣 不行 垃圾 app …",台新銀行行動銀行
22176,雨情,2 顆星,2022年4月9日,每次 第一次 用 指紋 辨識 都 不能 一次 成功 ， 都 要 式 很 多次 能 改善 嗎 ？,合作金庫銀行
16380,Tomatsu,5 顆星,2023年12月29日,快速 方便 好用,永豐行動銀行
18547,陳岷嵥,1 顆星,2023年2月3日,不能 更新 是 正常 的 嘛 ？,華南銀行+
16724,A philip,5 顆星,2023年7月3日,好 。,永豐行動銀行
23453,HJ,2 顆星,2023年3月9日,這兩天 更新 後 ， 轉帳 操作 到 最後輸入 密碼 處 ， 無法 輸入 致無法 轉帳 ， 請 盡速 改善 ， 謝謝 ！,台新銀行行動銀行
864,Leo Chen,1 顆星,2023年8月14日,開卡 錯誤 一直 開卡 錯誤 ， 語音 的 也 不行 app 也 不行 ， 有 夠爛 的,國泰世華網路銀行CUBE
28700,Una Wang,5 顆星,2021年12月13日,口袋 帳號 （ 活存 ） 上線 萬 年息 .% ， 還有 可以 開立 多個 定期 定額 夢 想 帳戶 ， 覺得 蠻 好 的 ！ 推薦 ！,LINE Bank
545,匡吉涮燒鍋,5 顆星,2023年11月27日,南京 東 珞 分行 客戶關 係 經 理理 李志明 服務 非常 好 ， 專業 優秀 。 大 推薦 ！,國泰世華網路銀行CUBE
12209,Stan Shih,1 顆星,2022年7月18日,爛透 了 更新 了 兩天 ， 還在轉 圈圈 。 工程 人員 無視 就算 了 ， 連 基本 的 主管 也 無視 這個 app 的 狀況 ， 無法 進入 程式 ， 無法查 詢現 有 的 流通 金額 ， 這是 嚴重 的 現實 。 一定 要 逼 著用 戶用 打電話 的 方式 來 查詢 嗎 ？ 爛透 了 的 工程 人員 ， 糟透了 的 管理 階層 。,富邦行動銀行
9061,charlie tien,1 顆星,2022年1月8日,/ / : 又 不行 轉帳 到底 是 怎樣 無法 更新 ， 也 無法 開啟 原有 app / / 又 來 了,中國信託行動銀行 Home Bank
15318,游明輝,4 顆星,2023年5月6日,與 其 郭明宗 所屬 協會 要 媒合 歲 的 以上 才 不會 跑 我 跟 本國籍 女友 一起 就 好 # 反而 台灣 女孩子 不會 一直 要 錢 # 台灣 女孩子 真的 不會 一直 要 錢 # 台灣 的 年 輕 女孩子 反而 會 在 金錢 上 幫 你 # 年前 我 的 台灣籍 女朋友 歲 # 年 後 我 的 這台灣籍 女朋友 我 認識 他 的 時候 也 是 歲 # 我為 什麼 要 讓 郭 小弟弟 搞 歲 的 來 # 歲 的 說 不定 也 會 騙 錢 與 其 郭明宗 所屬 協會 要 媒合 歲 的 以上 才 不會 跑 我 跟 本國籍 女友 一起 就 好 # 反而 台灣 女孩子 不會 一直 要 錢 # 台灣 女孩子 真的 不會 一直 要 錢 # 台灣 的 年 輕 女孩子 反而 會 在 金錢 上 幫 你 # 年前 我 的 台灣籍 女朋友 歲 # 年 後 我 的 這台灣籍 女朋友 我 認識 他 的 時候 也 是 歲 # 我為 什麼 要 讓 郭 小弟弟 搞 歲 的 來 # 歲 的 說 不定 也 會 騙 錢,第一銀行 第e行動
23605,陳奕齊,1 顆星,2022年10月4日,廣告 與 實際 體驗 不符 ， 裝置 認證 後 依然 不能 轉賬 ， 臨櫃 查詢 說 系統 不 知道 預設 什麼 東西 打勾 沒 取消 ， 櫃員 又 重新 用裝置 認證 ， 結果 裝置 認證 一天 只能 一次 ， 等 了 一天 ， 重新 裝置 認證 後 依然 不能 轉賬 ， 再次 臨櫃 詢問 ， 並已 經說明 前一天 的 狀況 ， 結果 櫃員 又 再次 重新 用裝置 認證 ， 一樣 說 系統 預設 有 地方 打勾 沒 取消 掉 ， 然後現 在 又 要 再 等 一天 ， 一樣 的 問題 兩天 處理 不 掉 ， 還不確定 明天 是不是 又 一樣 。,台新銀行行動銀行
15631,ミル的 大 J J 。,3 顆星,2022年4月18日,小 工具 明明 就 幾個 選項 卻 佔 了 一堆 空間 還比前 一版 的 還大 又 不給 調整 大小 沒見過 這麼 反智 的 設計,第一銀行 第e行動
19355,Emily Chen,5 顆星,2024年1月12日,介面 操作 簡單,玉山行動銀行
5357,Polo Jc,5 顆星,2023年6月28日,不斷 更新 ， 軟硬體 ， 讚 ！,中國信託行動銀行 Home Bank
6425,Quentin Chen,3 顆星,2022年10月6日,wonderful,中國信託行動銀行 Home Bank
14456,林郁珊,1 顆星,2022年11月9日,一登入 一直 卡 在 % 存好 股 找元 大畫面 。 無法 登入 使用 app ， 造成 困擾 ， 若 一直 無 改善 ， 考慮 轉換 其他 銀行 ！,元大銀行 Yuanta Commercial Bank
7664,MingMing Wun,1 顆星,2022年4月1日,改版 後 超級 慢 ， 而且 不 直覺 。 看 回應 都 是 罐頭 回應 ， 說會 持續 優化 。 特別 上 來給 一星 負評 。 等 真的 優化 回到 以前 再 改 評價 。,中國信託行動銀行 Home Bank
30864,Neil Chen,1 顆星,2023年2月21日,沒辦 法關 廣告,臺灣銀行-網路銀行隨身版
29770,慶,1 顆星,2022年7月8日,客服 視訊 通話 從 來 沒 有 接通 過,將來銀行 NEXT BANK
15701,陳德松,1 顆星,2022年3月5日,要轉 多久 的 圈圈,第一銀行 第e行動
16149,黃凱盛,3 顆星,2021年9月11日,更新 有 問題 更新 完 還是 登不進,第一銀行 第e行動
15486,Hannah Chang,2 顆星,2022年8月30日,系統 要求 要 更新 ， 但 一直 無法 更新 ？,第一銀行 第e行動
18598,南箱根,1 顆星,2023年1月5日,別人轉 帳給 我 的 通知 都 沒 有 收到 ， 以前 都 會 有 通知 。 沒有 關到 通知 設定 ， 別 在 官方 制式 說法 了 ， 爛 。,華南銀行+
9012,Daniel LEE,1 顆星,2022年1月9日,無法 更新 ， 重載 無法安裝 ， 有 辦法解 嗎,中國信託行動銀行 Home Bank
9378,Jackie Gu,5 顆星,2024年2月2日,友善 的 直 覺式 操作 介面,富邦行動銀行
30726,TOM CHO,5 顆星,2023年10月27日,非常 實用,臺灣銀行-網路銀行隨身版
7553,張榮發,1 顆星,2022年4月11日,爛死 還刪 評論,中國信託行動銀行 Home Bank
25432,李姵瑈,1 顆星,2023年6月6日,請 問為 何無法 下載 ， 強迫 更新 就 無法 使用 … …,Richart
4463,貞詅王,1 顆星,2024年2月16日,一直 無法 連線 ， 請 稍 後 再試 ， 已經 兩天 了 ， 還是 無法 連線 ， 真的 很爛,中國信託行動銀行 Home Bank
238,Renee,2 顆星,2024年2月2日,app 閃退 打不開,國泰世華網路銀行CUBE
15407,黃柔雁,1 顆星,2022年11月26日,無法 使用 一直 顯示 伺服器 無法 連線 ， 請 確認 網路 連線 是否 正常 明明 網路 就 有 開 啊 ！ ！ ！ 嘗試 很 多次 都 一樣 即便 重新 安裝 也 是 ！ ！ ！,第一銀行 第e行動
14744,上善若水,1 顆星,2022年6月20日,更新 後 打 不開 。 重新 安裝 後 ， 設定 掃描 付款 一直 顯示 開啟 手機 生物 辨識 與 安全性 ， 全部 都 打開 了 一樣 顯示 開啟 手機 辨識 與 安全性 。 不如 不要 更新 ， 越 更新 越 不 方便 。 決定 換家 銀行,元大銀行 Yuanta Commercial Bank
19238,魏庭蓁,5 顆星,2024年2月19日,很 好 用 的 網銀 很 優質 的 服務,玉山行動銀行
18288,張炳財,5 顆星,2023年12月28日,清楚 明確 好 用 又 快速,華南銀行+
23128,蔡佑廷,2 顆星,2022年10月20日,優化 差 卡頓 嚴重,凱基銀行
8302,張yueh wan,2 顆星,2022年3月12日,奇怪 要開 app ， 出現 有 更新 ， 但是 已經 是 更新 後 了 ， 怎麼 會關 不 掉 更新 畫面 的 小 框框 ， 完全 無法 使用 app ！,中國信託行動銀行 Home Bank
23391,蛋炒飯,1 顆星,2023年5月4日,爛 app 突然 沒記憶 密碼 伺服 又 無 回應 爛系統,台新銀行行動銀行
28026,范綱修,3 顆星,2023年8月6日,希望 能 跟 郵局 合作,LINE Bank
20694,林世銘,5 顆星,2022年8月9日,系統 穩定 ， 好用 。,玉山行動銀行
2436,cheng dennis,5 顆星,2022年9月13日,讚,國泰世華網路銀行CUBE
19702,謝玲,5 顆星,2023年10月6日,方便 又 快速,玉山行動銀行
3121,Yuuhi Mori,1 顆星,2022年5月8日,截圖 功能 沒有 隱藏餘額 ， 以前 有 自動 隱藏 ， 今天 發現 擷 取畫 面後餘額 依然 顯示 ， 看 了 好 幾次 設 定都 不 知道 在 那邊 設定 ， 而且 依然 沒 通知 ！ 購物 平台 顯示 付款 成功 ， 但 打開 app 並沒有 顯示 推播 紀錄 ， 等 多久 都 沒 有 ， 你 app 就 沒 有 東西 手機 怎麼 可能 有 通知 來 ？ 非要 在 和 line 連結 才 勉強 算能 及 時 看到 帳戶 異動 ， 每次 說 到 這種 問題 你 們 就要 說 是 顧客 手機 問題 要 人 打 客服 ， 請問 網路 拿 來 幹 嘛 的 ？ 嘖 ！,國泰世華網路銀行CUBE
25124,黃先生,5 顆星,2023年8月17日,好用 選項 清楚 。,Richart
229,嫙,1 顆星,2024年2月4日,更新 後 莫名 的 閃 退開 不了,國泰世華網路銀行CUBE
3779,Wayne韋恩,5 顆星,2022年2月13日,越來 越 簡易 好 用 。 謝謝 一直 再 改善 。,國泰世華網路銀行CUBE
11080,劉顯,1 顆星,2023年7月14日,一直 說 憑證 過期 請 更新 ， 但是 商店 已經 是 最新版 了 ， 直接 不能 用 ， 很 不 方便 。,富邦行動銀行
26576,嘉義胖胖水電,5 顆星,2021年11月16日,拜 託 請 不要 限制 萬用 罐 的 使用 次數 太 不 方便 了 。,Richart
16342,及時雨,5 顆星,2024年1月15日,很順,永豐行動銀行
27315,皮皮可以吃,5 顆星,2023年9月20日,更新 後 好 的 非常 多,新光銀行
11440,大偉楊,1 顆星,2023年5月14日,每次 登入 就 只會轉 ， 轉 ， 轉 ， 爛死 了 ， 登入 還要 輸入 一堆 ， 還每 一次 都 要 ， 快速 登入 就 只會轉 ， 轉 ， 轉 。,富邦行動銀行
9020,林志祥,5 顆星,2022年1月9日,好用 方便,中國信託行動銀行 Home Bank
3719,G G蘇宏彰,5 顆星,2022年2月23日,讚,國泰世華網路銀行CUBE
30419,曾筠淇,5 顆星,2022年9月27日,真的 很大 方 的 直接 轉帳 給獎 金 ， 非常 開心,樂天國際商業銀行
18037,yu ju,2 顆星,2024年1月21日,付款 碼 總 在 需要 使用 時 轉 圈圈 而且 不時 需 更新,華南銀行+
19235,恒嘉許,1 顆星,2024年2月19日,無法 下載 明細 ， 這個 不用 確認 就是 app 沒有 下載 明細 的 功能,玉山行動銀行
20266,yi-fa chou,2 顆星,2023年5月8日,使用者 不 便利 ， 比過 去 的 系統 不 穩定,玉山行動銀行
29565,小賀,5 顆星,2022年11月29日,"申辦 帳號 時 可以 輸入 我 的 邀 請碼 "" ybny "" 哦 ， 順便 可以 賺點數 ~",將來銀行 NEXT BANK
19216,黃麗姍,5 顆星,2024年2月23日,還不錯,玉山行動銀行
21353,李侑餘,4 顆星,2022年1月21日,忘記 使用者 名稱 和 密碼 ， 無法 登入 。,玉山行動銀行
9604,張穎和,1 顆星,2023年11月27日,我 下載 完 甚至 連都 連不進 去 ...,富邦行動銀行
984,楊愛紗,5 顆星,2023年6月30日,匯率 優惠 又 方便,國泰世華網路銀行CUBE
26807,吳玟玟,5 顆星,2023年11月26日,服務不錯,新光銀行
14227,呂姵宸,1 顆星,2023年8月26日,最近 都 無法 開啟 ， 一 按 就 閃退 ， 造成 我 很大 的 困擾 ， 是 有 什麼 問題 嗎 ？ 別 的 app 都 沒 問題 ， 用別 的 手機 開啟 也 可以 ， 是 我 手機 的 問題 嗎 ？,元大銀行 Yuanta Commercial Bank
31125,YC SUNG,1 顆星,2022年6月2日,連續 好 幾天 不能 等入 了,臺灣銀行-網路銀行隨身版
12667,李曉嵐,5 顆星,2022年3月25日,行動 網路 銀行 做 的 還不錯 ， 個 人蠻 喜歡 這樣 的 直覺 介面 ， 搜尋觀賞 都 很 便利 。,富邦行動銀行
29621,我就是愛蔡,2 顆星,2022年10月26日,改善 空間 還粉 大 加油 國家隊,將來銀行 NEXT BANK
26804,mee,5 顆星,2023年11月26日,很棒,新光銀行
22164,林銘源,5 顆星,2022年4月14日,很 方便,合作金庫銀行
18411,劉芳芳,1 顆星,2023年7月4日,超級爛 的 app,華南銀行+
291,hi john,1 顆星,2024年1月19日,問 智能 阿發 ， 一直 被 踢掉 要 重登 ， 最 後 app crash,國泰世華網路銀行CUBE
13766,ChaoLung Huang,1 顆星,2021年12月30日,更新 完 一直 卡住 ， app 沒有 部門 再 管控 嗎,兆豐銀行
26128,霜霜,4 顆星,2022年3月26日,可以 不要 更新 都 是 強制 的 嗎 ？ 又 很 難 下載 expressionless face 臨時 想 查餘額 要 等 很 久 更新 強制 更新 有 改善 了,Richart
12649,林家賢,5 顆星,2022年4月1日,good,富邦行動銀行
7274,賴琮瑋,5 顆星,2022年5月10日,好用,中國信託行動銀行 Home Bank
14625,張家明,1 顆星,2022年8月8日,為 什麼 會 一直 閃退 ， 好爛 喔,元大銀行 Yuanta Commercial Bank
9530,吳佩穎,4 顆星,2023年12月11日,介面 蠻 直覺,富邦行動銀行
6244,Rex Shih,5 顆星,2022年11月12日,正在 適應 的 方便,中國信託行動銀行 Home Bank
9441,舞珩,5 顆星,2024年1月12日,簡單 明 瞭 ， 使用 便利,富邦行動銀行
5197,ALEXANDER TSENG,4 顆星,2023年8月2日,+ 不能 臉部 登入 真的 不行 你 拿 一支 試 就 知道 了,中國信託行動銀行 Home Bank
11948,廖冠涵,5 顆星,2022年10月25日,建議 推播 通知 的 時候 ， 可以 更 簡明 扼要 ， 例如 直接 寫出 帳戶 出款 多少 元 ， 而 不是 還要 用戶 登入 app 才能 得知 ， 謝謝 。,富邦行動銀行
11526,OvO Han,1 顆星,2023年4月23日,一直 叫 我 重新 登入,富邦行動銀行
3961,張祐程,5 顆星,2022年1月21日,很 ok,國泰世華網路銀行CUBE
16252,王朝欽,5 顆星,2024年3月14日,很 方便 快速,永豐行動銀行
3932,杜文君,4 顆星,2022年1月22日,方便,國泰世華網路銀行CUBE
